Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
t_13,0,1,DT,0.992824369,0.924378184,0.955861479,0.924378184,0.92963633,0.992203155,0,2.074938774,0.424010992,27.74434042
t_13,1,2,DT,0.992848909,0.925147614,0.95467126,0.925147614,0.929981394,0.992229827,0,2.006724119,0.436212301,27.17103124
t_13,2,3,DT,0.992848909,0.924943213,0.956370842,0.924943213,0.930268847,0.992229842,0,1.651739836,0.407524109,27.79217362
t_13,3,4,DT,0.992867156,0.924055289,0.955005052,0.924055289,0.928940204,0.992249682,0,1.985646248,0.453236341,27.48422122
t_13,4,5,DT,0.992824369,0.923694034,0.954742229,0.923694034,0.928621568,0.992203191,0,1.92927289,0.444158316,27.23295283
t_13,5,6,DT,0.992758931,0.920730161,0.954188702,0.920730161,0.928393905,0.992132064,0,2.115446329,0.445088863,27.2878983
t_13,6,7,DT,0.992881629,0.925404839,0.955778117,0.925404839,0.931053679,0.9922654,0,2.011285305,0.440546274,27.17278194
t_13,7,8,DT,0.992881629,0.924630059,0.955196767,0.924630059,0.929266003,0.9922654,0,1.985519171,0.44500947,27.88167024
t_13,8,9,DT,0.992899876,0.92552758,0.956683385,0.92552758,0.930709113,0.992285227,0,2.256062746,0.455426693,28.10599828
t_13,9,10,DT,0.992834437,0.923851935,0.953545452,0.923851935,0.928630695,0.992214102,0,1.862745047,0.444942236,27.56866431
t_13,10,11,DT,0.99279983,0.922457047,0.953437842,0.922457047,0.928211436,0.992176506,0,1.771513224,0.413132906,26.63273978
t_13,11,12,DT,0.992865269,0.924477832,0.956808113,0.924477832,0.929170622,0.992247609,0,2.325384378,0.432414293,26.34106565
t_13,12,13,DT,0.992818077,0.925309605,0.956568639,0.925309605,0.931541742,0.992196305,0,2.113679171,0.429449558,26.6719048
t_13,13,14,DT,0.992889808,0.925351,0.954568514,0.925351,0.930030158,0.992274303,0,2.075686455,0.441251516,27.80080009
t_13,14,15,DT,0.992818077,0.924112479,0.955132891,0.924112479,0.928894709,0.992196311,0,2.132791042,0.437847376,28.54602265
t_13,15,16,DT,0.992832549,0.925077424,0.957958632,0.925077424,0.930302612,0.992212044,0,1.624486685,0.4387362,26.15151739
t_13,16,17,DT,0.992832549,0.923714325,0.954744009,0.923714325,0.92857268,0.99221205,0,2.120563507,0.449314594,26.81357837
t_13,17,18,DT,0.992867156,0.926706003,0.957736271,0.926706003,0.931872705,0.992249655,0,2.068479538,0.448655844,27.36597681
t_13,18,19,DT,0.992881629,0.925343816,0.957793494,0.925343816,0.930367487,0.992265429,0,1.96919775,0.43682456,27.95475101
t_13,19,20,DT,0.992857089,0.923281797,0.953002051,0.923281797,0.92826071,0.992238736,0,1.974019527,0.445544004,27.23670316
t_13,20,21,DT,0.992897988,0.926104709,0.957511139,0.926104709,0.931589851,0.992283169,0,2.29783082,0.439668894,26.55153275
t_13,21,22,DT,0.992826257,0.925135898,0.955779364,0.925135898,0.929762363,0.9922052,0,2.063870907,0.437390327,27.56205893
t_13,22,23,DT,0.992858977,0.926953471,0.959585893,0.926953471,0.932219663,0.992240773,0,2.19939518,0.419515133,27.12558246
t_13,23,24,DT,0.992858977,0.925421378,0.957357985,0.925421378,0.931275843,0.99224078,0,2.073428631,0.449088097,27.91285682
t_13,24,25,DT,0.992881629,0.924896237,0.95509813,0.924896237,0.929217494,0.992265429,0,1.772825241,0.426546097,27.38223577
t_13,25,26,DT,0.992848909,0.925695258,0.958308594,0.925695258,0.930690695,0.992229805,0,2.130725384,0.432945967,27.23377967
t_13,26,27,DT,0.992883516,0.926235103,0.95910553,0.926235103,0.931777373,0.992267452,0,1.850039721,0.436637163,27.39187098
t_13,27,28,DT,0.992801718,0.923586856,0.955741451,0.923586856,0.92932055,0.992178536,0,2.098816395,0.4550035,26.77505541
t_13,28,29,DT,0.99279165,0.923504386,0.953331228,0.923504386,0.928423122,0.992167582,0,1.938478708,0.44802165,27.77789426
t_13,29,30,DT,0.992857089,0.926555638,0.959314598,0.926555638,0.931913997,0.992238701,0,2.050941467,0.444907427,26.50534964
t_13,30,31,DT,0.992881629,0.925157443,0.957149606,0.925157443,0.92956912,0.992265414,0,1.765241146,0.411007404,25.96891522
t_13,31,32,DT,0.992818077,0.924588312,0.956891185,0.924588312,0.930614395,0.992196318,0,2.079357862,0.439045191,27.64564896
t_13,32,33,DT,0.992840729,0.924485517,0.955870528,0.924485517,0.929643192,0.992220961,0,1.685098886,0.420382977,27.43887854
t_13,33,34,DT,0.992865269,0.924607187,0.957683421,0.924607187,0.929917442,0.992247617,0,1.670549393,0.458215714,28.41180658
t_13,34,35,DT,0.992824369,0.924429033,0.956086629,0.924429033,0.929851676,0.992203148,0,1.782493353,0.461428165,26.14331031
t_13,35,36,DT,0.992848909,0.92517165,0.956419396,0.92517165,0.930314322,0.992229863,0,1.600722313,0.435563087,27.14355183
t_13,36,37,DT,0.992867156,0.924571147,0.957260042,0.924571147,0.92944909,0.992249659,0,2.403527021,0.423230171,27.46846604
t_13,37,38,DT,0.992899876,0.925367474,0.958210336,0.925367474,0.930724697,0.992285242,0,2.005108118,0.454474211,27.60090303
t_13,38,39,DT,0.992889808,0.925367728,0.957284482,0.925367728,0.931175169,0.992274273,0,1.499507666,0.427888632,27.9935472
t_13,39,40,DT,0.992881629,0.926361722,0.959980828,0.926361722,0.932553579,0.992265385,0,2.006975412,0.427976847,26.57465816
t_13,40,41,DT,0.992867156,0.92480777,0.956357246,0.92480777,0.930184876,0.992249683,0,2.154515743,0.438071728,27.27280879
t_13,41,42,DT,0.992857089,0.925064309,0.9583799,0.925064309,0.932055615,0.992238714,0,2.026536226,0.439404964,26.87217307
t_13,42,43,DT,0.992875336,0.924948438,0.95629209,0.924948438,0.930257108,0.992258543,0,2.109148979,0.44525528,26.28521752
t_13,43,44,DT,0.992840729,0.923535188,0.953206441,0.923535188,0.928456659,0.992220968,0,1.921765089,0.45306921,27.8543098
t_13,44,45,DT,0.992865269,0.922869658,0.952986283,0.922869658,0.928035814,0.992247615,0,2.193402767,0.439873219,26.29526067
t_13,45,46,DT,0.992857089,0.925110503,0.956408947,0.925110503,0.930261248,0.992238699,0,2.163257122,0.430149794,27.94863725
t_13,46,47,DT,0.992875336,0.923517762,0.953729112,0.923517762,0.927897341,0.992258585,0,2.140213251,0.495699167,27.68871284
t_13,47,48,DT,0.992908056,0.925205065,0.957144261,0.925205065,0.931091672,0.99229413,0,1.863472939,0.44005084,26.57984138
t_13,48,49,DT,0.99280801,0.921951993,0.954703622,0.921951993,0.929220282,0.992185385,0,1.941511631,0.449578047,27.98150039
t_13,49,50,DT,0.992718031,0.920608073,0.951063224,0.920608073,0.925783153,0.99208756,0,2.064143181,0.420954466,26.61837387
t_13,50,51,DT,0.992897988,0.925621022,0.95749356,0.925621022,0.931519941,0.99228317,0,2.152287722,0.412878036,26.12134314
t_13,51,52,DT,0.992881629,0.925924228,0.958261447,0.925924228,0.930778683,0.992265372,0,2.127410173,0.432902575,27.02581215
t_13,52,53,DT,0.992726211,0.922433227,0.950329139,0.922433227,0.929871213,0.992096457,0,2.140198708,0.455006599,27.192029
t_13,53,54,DT,0.992865269,0.923891849,0.956642115,0.923891849,0.928866917,0.992247638,0,1.974847794,0.440937996,27.63338804
t_13,54,55,DT,0.992865269,0.92502651,0.957794182,0.92502651,0.930192201,0.992247611,0,2.205927849,0.448579311,26.82674789
t_13,55,56,DT,0.992865269,0.925198143,0.956419345,0.925198143,0.930393718,0.992247631,0,2.096185207,0.44497323,26.73691726
t_13,56,57,DT,0.992809897,0.923237092,0.95544847,0.923237092,0.928948194,0.992187445,0,1.998684168,0.44084692,27.47895718
t_13,57,58,DT,0.992867156,0.92430502,0.954398114,0.92430502,0.929694073,0.992249691,0,1.925096989,0.425902605,26.77989388
t_13,58,59,DT,0.992865269,0.924532443,0.953438338,0.924532443,0.931391925,0.992247638,0,2.266564369,0.423556089,27.82285237
t_13,59,60,DT,0.992801718,0.923948777,0.955950781,0.923948777,0.929663982,0.992178544,0,2.075122833,0.436146975,26.95797563
t_13,60,61,DT,0.99277529,0.921677442,0.952273871,0.921677442,0.92713266,0.992149857,0,1.701510191,0.436775923,26.64321709
t_13,61,62,DT,0.992842617,0.923928647,0.956934937,0.923928647,0.929127076,0.992222982,0,1.965846539,0.445023298,26.80689788
t_13,62,63,DT,0.992832549,0.924564589,0.955179286,0.924564589,0.93031159,0.992212066,0,1.985528708,0.42679286,27.68842864
t_13,63,64,DT,0.992857089,0.924483755,0.955005043,0.924483755,0.929009737,0.992238722,0,1.760595798,0.439336538,27.54119968
t_13,64,65,DT,0.99277529,0.921637366,0.954132685,0.921637366,0.928586248,0.992149825,0,2.285082102,0.455404282,27.16041064
t_13,65,66,DT,0.992858977,0.924621365,0.957226263,0.924621365,0.929465929,0.992240772,0,1.936665058,0.419409037,26.37144995
t_13,66,67,DT,0.99276711,0.921084119,0.95369663,0.921084119,0.928112186,0.992140923,0,2.021091223,0.440078735,27.23272347
