,precision,recall,f1-score,support
Chime_Doorbell,0.9984526326364227,1.0,0.9992246110536113,4935.0
D-Link_Cam936L,1.0,1.0,1.0,24591.0
Gosuna_LightBulb,1.0,1.0,1.0,115734.0
Gosuna_Socket,1.0,1.0,1.0,115671.0
Goumia_Coffemaker,0.8319799300930442,1.0,0.9082837048094606,11629.0
LaCrosse_AlarmClock,0.9915883850370976,1.0,0.9957722762871264,7246.0
Lumiman_Bulb600,1.0,1.0,1.0,114867.0
Lumiman_Bulb900,1.0,1.0,1.0,115451.0
Lumiman_SmartPlug,1.0,1.0,1.0,115721.0
Minger_LightStrip,1.0,0.8405580448065174,0.9133713960680013,14730.0
Ocean_Radio,1.0,1.0,1.0,77816.0
Renpho_SmartPlug,1.0,1.0,1.0,114858.0
Ring_Doorbell,1.0,0.9950801796023095,0.9975227494776407,1559.0
Smart_Lamp,1.0,1.0,1.0,115523.0
Smart_LightStrip,1.0,1.0,1.0,114783.0
Tenvis_Cam,1.0,0.6999636412604366,0.823500834992917,7426.0
UNK,1.0,1.0,1.0,200919.0
Wans_Cam,0.9560124594549905,1.0,0.977511614340692,179858.0
Wemo_SmartPlug,1.0,1.0,1.0,1255.0
itTiot_Cam,1.0,0.6595659761315019,0.7948641014161828,17764.0
oossxx_SmartPlug,1.0,1.0,1.0,115299.0
tp-link_LightBulb,0.5636305334264017,0.8796407879490148,0.6868697403966437,863.0
tp-link_SmartPlug,0.6429488112162687,0.1870129870129869,0.28927892435084696,770.0
accuracy,0.9928510106539613,0.9928510106539613,0.9928510106539613,0.9928510106539613
macro avg,0.9558527283419229,0.9244270268157722,0.9298347805736141,1589268.0
weighted avg,0.9933393741362253,0.9928510106539613,0.9923248625098394,1589268.0
