,precision,recall,f1-score,support
Chime_Doorbell,1.0,0.05684701114488348,0.10752582622461318,4935.0
D-Link_Cam936L,1.0,1.0,1.0,24591.0
Gosuna_LightBulb,0.0,0.0,0.0,115734.0
Gosuna_Socket,0.11144640126716561,1.0,0.20054300619463927,115671.0
Goumia_Coffemaker,0.9922354948805462,1.0,0.9961026168144255,11629.0
LaCrosse_AlarmClock,0.9821715835622346,0.9777808446039177,0.9799695034304378,7246.0
Lumiman_Bulb600,0.0,0.0,0.0,114867.0
Lumiman_Bulb900,0.0,0.0,0.0,115451.0
Lumiman_SmartPlug,0.0,0.0,0.0,115721.0
Minger_LightStrip,1.0,0.9938221317040066,0.9969014947734002,14730.0
Ocean_Radio,1.0,1.0,1.0,77816.0
Renpho_SmartPlug,0.0,0.0,0.0,114858.0
Ring_Doorbell,1.0,1.0,1.0,1559.0
Smart_Lamp,0.0,0.0,0.0,115523.0
Smart_LightStrip,0.0,0.0,0.0,114783.0
Tenvis_Cam,1.0,0.7038149744142203,0.826157977655657,7426.0
UNK,0.9691726940141825,1.0,0.984345038356888,200919.0
Wans_Cam,0.9539611272785176,1.0,0.9764381589387877,179858.0
Wemo_SmartPlug,0.921269829255609,0.8346772908366528,0.8757701987981135,1255.0
itTiot_Cam,1.0,0.6356136005404188,0.7772132994512737,17764.0
oossxx_SmartPlug,0.0,0.0,0.0,115299.0
tp-link_LightBulb,0.6666666666666659,0.030127462340672095,0.057649667405764944,863.0
tp-link_SmartPlug,0.0,0.0,0.0,770.0
accuracy,0.4100243822942386,0.4100243822942386,0.4100243822942386,0.4100243822942386
macro avg,0.5476923389967354,0.4883775354602076,0.46863551252365226,1589268.0
weighted avg,0.3450657248828872,0.4100243822942386,0.34956136410019534,1589268.0
